province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Zamboanga del Sur,Margosatubig,Councilor,"Tan, Violeta Rondrique",Violy,Lakas-Kampi,8269
Zamboanga del Sur,Margosatubig,Councilor,"Golez, Ricky Curayag",Rg,Nacionalista Party,8625
Zamboanga del Sur,Margosatubig,Councilor,"Bernardo, Elsa Cabarron",Inday,Nacionalista Party,8824
Zamboanga del Sur,Margosatubig,Councilor,"Adalim, Bienvenido Salinas",Beny,Nacionalista Party,8936
Zamboanga del Sur,Margosatubig,Councilor,"Tano, Sabeniano Bontilao",Saben,Lakas-Kampi,9909
Zamboanga del Sur,Margosatubig,Councilor,"Sayson, Rex Correos",Rexieboy,Lakas-Kampi,10152
Zamboanga del Sur,Margosatubig,Councilor,"Berberio, Henry, Sr. Bentayo",Bebot,Lakas-Kampi,10485
Zamboanga del Sur,Margosatubig,Councilor,"Agua, Alejandro III Estopa",Totoy,Lakas-Kampi,10687
Zamboanga del Sur,Midsalip,Mayor,"Angcap, Leonida Albor",Leony,Lakas-Kampi,9808
Zamboanga del Sur,Midsalip,Vice-Mayor,"Ramos, Norberto Urot",Boy Ramos,Nacionalista Party,6641
Zamboanga del Sur,Midsalip,Councilor,"Bendicion, Norma Geraldizo",Nor,Lakas-Kampi,5976
Zamboanga del Sur,Midsalip,Councilor,"Verdad, Regie Perez",Gie,Lakas-Kampi,6059
Zamboanga del Sur,Midsalip,Councilor,"Elmidulan, Armando Santarita",Pinggoy,Lakas-Kampi,6363
Zamboanga del Sur,Midsalip,Councilor,"Arnoza, Rustico Cantilang",Rusi,Nacionalista Party,6537
Zamboanga del Sur,Midsalip,Councilor,"Soronio, Elmer Mercadero",Mer,Nacionalista Party,7195
Zamboanga del Sur,Midsalip,Councilor,"Andilab, Gaudioso Bulaybulay",Josing,Lakas-Kampi,7316
Zamboanga del Sur,Midsalip,Councilor,"Paras, Liwaya Angcap",Liwaya,Nacionalista Party,8471
Zamboanga del Sur,Midsalip,Councilor,"Angcap, Radnie Albor",Dodong,Lakas-Kampi,8561
Zamboanga del Sur,Molave,Mayor,"Glepa, Ireneo Querque",Loloy,Lakas-Kampi,13006
Zamboanga del Sur,Molave,Vice-Mayor,"Saniel, Flavio, Jr. Jamorol",Jun,Nacionalista Party,11925
Zamboanga del Sur,Molave,Councilor,"Glepa, Nestor Querque",Estoy,Lakas-Kampi,8717
Zamboanga del Sur,Molave,Councilor,"Saniel, Cyril Mira",Cy,Lakas-Kampi,8776
Zamboanga del Sur,Molave,Councilor,"Bahinting, Anastacio Mamalias",Kuya,Independent,8911
Zamboanga del Sur,Molave,Councilor,"Uy, Jonathan Suson",Beloy,Lakas-Kampi,9603
Zamboanga del Sur,Molave,Councilor,"Bermej0, Zadrac Sarabia",Drack,Nacionalista Party,9889
Zamboanga del Sur,Molave,Councilor,"Flores, Jane Bontia",Jen,Nacionalista Party,10933
Zamboanga del Sur,Molave,Councilor,"Balasbas, Freddie Ontulan",Freddie,Lakas-Kampi,10992
Zamboanga del Sur,Molave,Councilor,"Salinas, Cornelio Revilla",Nel,Nacionalista Party,11253
Zamboanga del Sur,Pagadian City,Mayor,"Co, Samuel Sy",Sammy,Nacionalista PartyC,60452
Zamboanga del Sur,Pagadian City,Vice-Mayor,"Pulmones, Romeo Pranza",Tata,Lakas-Kampi,55252
Zamboanga del Sur,Pagadian City,Councilor,"Yamba, Roque Mamacang",Nonoy,Lakas-Kampi,46151
Zamboanga del Sur,Pagadian City,Councilor,"Madarang, Carlos III Nengasca",Caloy,Nacionalista Party,46650
Zamboanga del Sur,Pagadian City,Councilor,"Co, Alexander, Jr. Sy",Jun-Jun,Lakas-Kampi,46718
Zamboanga del Sur,Pagadian City,Councilor,"Villegas, Frank Jefferson Ligon",Jp,Lakas-Kampi,48045
Zamboanga del Sur,Pagadian City,Councilor,"Culve, Bienvenido Cabungcag",Bien,Nacionalista Party,49513
Zamboanga del Sur,Pagadian City,Councilor,"Bajamunde, Jesus Jr. Blancia",Idol Jun,Lakas-Kampi,49801
Zamboanga del Sur,Pagadian City,Councilor,"Bersales, Eric Lasud",Eric,Lakas-Kampi,50034
Zamboanga del Sur,Pagadian City,Councilor,"Gavenia, Arnold Robes",Glavys,Lakas-Kampi,50521
Zamboanga del Sur,Pagadian City,Councilor,"Fernandez, Baldomero -",Baleleng,Nacionalista Party,53334
Zamboanga del Sur,Pagadian City,Councilor,"Galon, Aniceto, Jr. Blasco",Jun,Lakas-Kampi,53910
Zamboanga del Sur,Pitogo,Mayor,"Yecyec, James Laurete",James,Lakas-Kampi,7743
Zamboanga del Sur,Pitogo,Vice-Mayor,"Garban, Richard Medalla",Tata,Nacionalista Party,8572
Zamboanga del Sur,Pitogo,Councilor,"Casio, Abelardo Lavilla",Abe,Nacionalista Party,6568
Zamboanga del Sur,Pitogo,Councilor,"Yecyec, Rey Laurete",Rey,Lakas-Kampi,6829
Zamboanga del Sur,Pitogo,Councilor,"Ang, Marie Suribas",Mary,Lakas-Kampi,6857
Zamboanga del Sur,Pitogo,Councilor,"Lagare, Juanito Jaime",Jhon,Nacionalista Party,6925
Zamboanga del Sur,Pitogo,Councilor,"Cabalog, Isidro Garban",Bobby,Lakas-Kampi,7375
Zamboanga del Sur,Pitogo,Councilor,"Suarin, Bienvenido Malalis",Ben,Nacionalista Party,7440
Zamboanga del Sur,Pitogo,Councilor,"Kapa, Clarence Canlubo",Dodong,Lakas-Kampi,7648
Zamboanga del Sur,Pitogo,Councilor,"Mendez, Rezza Garban",Dangdang,Lakas-Kampi,8680
Zamboanga del Sur,Ramon Magsaysay Liargo,Mayor,"Bulahan, Pacifico, Jr. Bato",Jun,Lakas-Kampi,9206
Zamboanga del Sur,Ramon Magsaysay Liargo,Vice-Mayor,"Gonzales, Verginita Arcite",Etang,Nacionalista Party,8896
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Mina, Petronilo Montecillo",Pet,Nacionalista Party,7111
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Coronel, Zosimo Pasco",Loloy,Nacionalista Party,7193
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Donaire, Alfonso Jr. Gorre",Jun,Lakas-Kampi,7330
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Machon, Margie Arcite",Margz,Lakas-Kampi,7579
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Oniot, Candido Solijon",Daddy,Lakas-Kampi,7854
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Pesalbon, Achilleus Dugol",Kelyuz,Lakas-Kampi,7884
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Bulahan, Regidor Bato",Regie,Nacionalista Party,8294
Zamboanga del Sur,Ramon Magsaysay Liargo,Councilor,"Borinaga, Leonilo Dagooc",Nilo,Lakas-Kampi,8598
Zamboanga del Sur,San Miguel,Mayor,"Loquias, Nestor Ocapan",Tor,Lakas-Kampi,5519
Zamboanga del Sur,San Miguel,Vice-Mayor,"Martinez, Angelito Ii Loquias",Dodong,Lakas-Kampi,5505
Zamboanga del Sur,San Miguel,Councilor,"Uro, Carlos, Sr. Belisario",Caloy,Lakas-Kampi,4809
Zamboanga del Sur,San Miguel,Councilor,"Rubio, Jaime Gutierrez",James,Lakas-Kampi,5087
Zamboanga del Sur,San Miguel,Councilor,"Quinones, Rene Domingo Ocapan",Rene,Lakas-Kampi,5202
Zamboanga del Sur,San Miguel,Councilor,"Loquias, Bryan Samblaceno",Bryan,Lakas-Kampi,5348
Zamboanga del Sur,San Miguel,Councilor,"Dela Pena, Dennis Galleros",Den-Den,Lakas-Kampi,5494
Zamboanga del Sur,San Miguel,Councilor,"Otero, Celso Tumatal",Cel,Lakas-Kampi,5531
Zamboanga del Sur,San Miguel,Councilor,"Felicia, Marilou Otero",Lolong,Lakas-Kampi,5568
Zamboanga del Sur,San Miguel,Councilor,"Tumatal, Jeanez Martinito",Jiji,Lakas-Kampi,5621
Zamboanga del Sur,San Pablo,Mayor,"Mantos, Belman Belotindos",Bel,Lakas-Kampi,8778
Zamboanga del Sur,San Pablo,Vice-Mayor,"Taucan, Danilo Anggot",Danny,Nacionalista Party,8232
Zamboanga del Sur,San Pablo,Councilor,"Retuya, Jose Camillo",Pepe,Lakas-Kampi,6927
Zamboanga del Sur,San Pablo,Councilor,"Palwa, Ali Abas",Ali,Nacionalista Party,7384
Zamboanga del Sur,San Pablo,Councilor,"Gonzales, Jorge Romero",Joey,Nacionalista Party,7438
Zamboanga del Sur,San Pablo,Councilor,"Dela Pena, Merlou Adorable",Gaga,Nacionalista Party,7855
Zamboanga del Sur,San Pablo,Councilor,"Medico, Jonathan Boter",Jun,Lakas-Kampi,7957
Zamboanga del Sur,San Pablo,Councilor,"Cordero, Jeffrey Peteros",Jeffrey,Lakas-Kampi,8038
Zamboanga del Sur,San Pablo,Councilor,"Aguilar, Roberto Matila",Boboy,Lakas-Kampi,8213
Zamboanga del Sur,San Pablo,Councilor,"Requillo, Noel Toledo",Dodong,Lakas-Kampi,8259
Zamboanga del Sur,Sominot Don Mariano Marcos,Mayor,"Acosta, Teodoro Hiyolen",Doro,Lakas-Kampi,5873
Zamboanga del Sur,Sominot Don Mariano Marcos,Vice-Mayor,"Bontong, Charita Pateno",Char,Nacionalista Party,5346
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Mingo, Emelia Postrano",Emmy,Lakas-Kampi,5018
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Pitogo, Randie Bacalso",Ran,Nacionalista Party,5135
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Mangubat, Marcos Nuena",Mar,Lakas-Kampi,5162
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Campomanes, Maxiedymae Octao",Tata,Lakas-Kampi,5341
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Damas, Noemie James Ii Tubigon",James,Lakas-Kampi,5406
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Sullano, Daniel Lacit",Nick,Nacionalista Party,5413
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Acosta, Stephen Cases",Phen,Nacionalista Party,5661
Zamboanga del Sur,Sominot Don Mariano Marcos,Councilor,"Melo, Johnriel Damas",Janjan,Lakas-Kampi,5683
Zamboanga del Sur,Tabina,Mayor,"Dayondon, Greg Ayawan",Jie-Jie,Lakas-Kampi,6572
Zamboanga del Sur,Tabina,Vice-Mayor,"Catugal, Nestor Patarlas",Nerio,Nacionalista Party,6257
Zamboanga del Sur,Tabina,Councilor,"Lumokso, Conrado Alinsunurin",Conrad,Lakas-Kampi,5903
Zamboanga del Sur,Tabina,Councilor,"Siarro, Peregrina Pansoy",Ega,Nacionalista Party,5913
Zamboanga del Sur,Tabina,Councilor,"Gallarde, Santiago Duhaylungsod",Boy,Lakas-Kampi,6022
Zamboanga del Sur,Tabina,Councilor,"Paderanga, Carlos Batoy",Caloy,Nacionalista Party,6078
Zamboanga del Sur,Tabina,Councilor,"Magallanes, Arlan Urpiano",Lan,Lakas-Kampi,6146
Zamboanga del Sur,Tabina,Councilor,"Ponce, Manuel Bulay-Bulay",Awe,Lakas-Kampi,6150
Zamboanga del Sur,Tabina,Councilor,"Alolor, Mateo Equio",Mat,Nacionalista Party,6171
Zamboanga del Sur,Tabina,Councilor,"Bernal, Robert Pastoriza",Alden,Lakas-Kampi,6345
Zamboanga del Sur,Tambulig,Mayor,"Balaod, Caridad Baguio",Bebe,Lakas-Kampi,8546
Zamboanga del Sur,Tambulig,Vice-Mayor,"Balaod, Leonilyn Costino",Langga,Lakas-Kampi,8290
Zamboanga del Sur,Tambulig,Councilor,"Aleman, George Maghuyop",George,Liberal Party,6093
Zamboanga del Sur,Tambulig,Councilor,"Bautista, Charito Saguni",Char,Lakas-Kampi,6504
Zamboanga del Sur,Tambulig,Councilor,"Yrog-Irog, Precilo Abanel",Dodo,Nacionalista Party,6555
Zamboanga del Sur,Tambulig,Councilor,"Butad, Jonathan Olam",Jojo,Lakas-Kampi,6926
Zamboanga del Sur,Tambulig,Councilor,"Colegado, Gilbert Cabahug",Tata,Nacionalista Party,6995
Zamboanga del Sur,Tambulig,Councilor,"Balaod, Allan Cuizon",Lan,Nacionalista Party,7317
Zamboanga del Sur,Tambulig,Councilor,"Carpio, Allan Cano",Allan,Lakas-Kampi,8038
Zamboanga del Sur,Tambulig,Councilor,"Aleman, Protacio Lagang",Dokie,Nacionalista Party,8407
Zamboanga del Sur,Tigbao,Mayor,"Dalid, Danilo Enriquez",Dan,Lakas-Kampi,5392
Zamboanga del Sur,Tigbao,Vice-Mayor,"Martinez, Allan Jaim",Allan,Lakas-Kampi,4049
Zamboanga del Sur,Tigbao,Councilor,"Moran, Rodolfo, Jr. Pollido",Jun Jun,Lakas-Kampi,4413
Zamboanga del Sur,Tigbao,Councilor,"Pollido, Rogelio, Sr. Orquillas",Toto,Nacionalista Party,4547
Zamboanga del Sur,Tigbao,Councilor,"Dilao, Alain Joie Soreno",Butching,Lakas-Kampi,4890
Zamboanga del Sur,Tigbao,Councilor,"Jison, Alberto Manzanares",Bert,Lakas-Kampi,4893
Zamboanga del Sur,Tigbao,Councilor,"Saladaga, Alberto Esconde",Berting,Lakas-Kampi,4993
Zamboanga del Sur,Tigbao,Councilor,"Tabay, Lourdes Paglinawan",Lourd,Nacionalista Party,4997
Zamboanga del Sur,Tigbao,Councilor,"Sajulga, Leonardo Ybanez",Bhoy,Lakas-Kampi,5144
Zamboanga del Sur,Tigbao,Councilor,"Baradero, Nimrod Tibor",Rod,Lakas-Kampi,5211
Zamboanga del Sur,Tukuran,Mayor,"Villamero, Francisvic Sudaria",Djanggo,Lakas-Kampi,10133
Zamboanga del Sur,Tukuran,Vice-Mayor,"Rota, Ceasar Candia",Boy,Liberal Party,8054
Zamboanga del Sur,Tukuran,Councilor,"Pongase, Pascual Ii Dela Rosa",Paki,Lakas-Kampi,6455
Zamboanga del Sur,Tukuran,Councilor,"Dosdos, Nahum Estenzo",Nham,Nacionalista Party,6557
Zamboanga del Sur,Tukuran,Councilor,"Llagas, Raul Polinar",Bobong,Lakas-Kampi,6839
Zamboanga del Sur,Tukuran,Councilor,"Ocampo, Bienvenido Estrada",Bedong,Lakas-Kampi,7516
Zamboanga del Sur,Tukuran,Councilor,"Vargas, Lelanie Alcover",Bebie,Lakas-Kampi,7972
Zamboanga del Sur,Tukuran,Councilor,"Bergado, Alberto Rondina",Dodong,Nacionalista Party,8085
Zamboanga del Sur,Tukuran,Councilor,"Tingson, Joean Marie Pasanting",An-An,Lakas-Kampi,10460
Zamboanga del Sur,Tukuran,Councilor,"Rota, Maychel Velayo",Memie,Lakas-Kampi,10970
Zamboanga del Sur,Vincenzo A. Sagun,Mayor,"Adlaon, Edilberto Simbajon",Eddie,Lakas-Kampi,7427
Zamboanga del Sur,Vincenzo A. Sagun,Vice-Mayor,"Codium, Felipe Daligang",Ping,Nacionalista Party,7043
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Manginsay, Artemio Ocay",Tem,Nacionalista Party,4218
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Montes, Romeo Carloman",Omeng,Lakas-Kampi,4450
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Elago, Estanislao Manoson",Eslao,Nacionalista Party,4933
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Balugtod, Adriano, Sr. Gordillo",Arding,Lakas-Kampi,5836
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Halos, Manuel, Sr. Haluber",Manny,Lakas-Kampi,6019
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Rivera, Perlibeth Sescon",Perly,Nacionalista Party,6764
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Sabellano, Cerilito Lapitan",Lito,Lakas-Kampi,6775
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Maata, Merlinda Pansib",Lin,Lakas-Kampi,7392
Zamboanga del Sur,Zamboanga City,Mayor,"Lobregat, Celso Lorenzo",Celso,Laban ng Demokratikong Pilipino,118227
Zamboanga del Sur,Zamboanga City,Vice-Mayor,"Iturralde, Cesar Sebastian",Itu,Laban ng Demokratikong Pilipino,78827
Zamboanga del Sur,Zamboanga City,1st District,"Abubakar, Myra Paz Valderrosa",Myra,Laban ng Demokratikong Pilipino,41534
Zamboanga del Sur,Zamboanga City,1st District,"Lim, Rodolfo Ruste",Rudy,Laban ng Demokratikong Pilipino,48091
Zamboanga del Sur,Zamboanga City,1st District,"Biel, Luis III Rubio",Noning,Laban ng Demokratikong Pilipino,51573
Zamboanga del Sur,Zamboanga City,1st District,"Valesco, Rogelio, Jr. Lim",Gerky,Laban ng Demokratikong Pilipino,54117
Zamboanga del Sur,Zamboanga City,1st District,"Bayot, Rodolfo Manuel",Cap Rudy,Nacionalista PartyC,55287
Zamboanga del Sur,Zamboanga City,1st District,"Jimenez, Cesar, Jr. Ledesma",Jawo,Nacionalista PartyC,56355
Zamboanga del Sur,Zamboanga City,1st District,"Sadain, Melchor Rey Kiram",Mel,Nacionalista PartyC,58733
Zamboanga del Sur,Zamboanga City,1st District,"Cabato, Jaime Uro",Jimmy,Laban ng Demokratikong Pilipino,62042
Zamboanga del Sur,Zamboanga City,2nd District,"Edding, Al-Jihan Rebollos",Jihan,Nacionalista PartyC,35785
Zamboanga del Sur,Zamboanga City,2nd District,"Elago, Vincent Paul Altea",Vp,Azap,36693
Zamboanga del Sur,Zamboanga City,2nd District,"Ramos, Percival Sebastian",Pers,Laban ng Demokratikong Pilipino,37731
Zamboanga del Sur,Zamboanga City,2nd District,"Agan, Rommel Samonte",Meng,Nacionalista PartyC,40281
Zamboanga del Sur,Zamboanga City,2nd District,"Candido, Reynerio Sebastian",Rey,Laban ng Demokratikong Pilipino,44520
Zamboanga del Sur,Zamboanga City,2nd District,"Saavedra, Eduardo Jr. Tupaz",Eddie,Laban ng Demokratikong Pilipino,44833
Zamboanga del Sur,Zamboanga City,2nd District,"Guingona, Benjamin III Evangelista",Nonong,Laban ng Demokratikong Pilipino,47811
Zamboanga del Sur,Zamboanga City,2nd District,"Nuno, Lilia Macrohon",Lil,Laban ng Demokratikong Pilipino,54536
Zamboanga Sibugay,Alicia,Mayor,"Tiu, Richard, Sr. Villanueva",Chard,Nacionalista Party,8012
Zamboanga Sibugay,Alicia,Vice-Mayor,"Roa, Rogelio, Jr. Subong",Juno,Nacionalista Party,8075
Zamboanga Sibugay,Alicia,Councilor,"Garcia, Leodegario Alfaro",Lody,Nacionalista Party,5716
Zamboanga Sibugay,Alicia,Councilor,"Musa, Faizal Muksan",Faih,Nacionalista Party,6920
Zamboanga Sibugay,Alicia,Councilor,"Lungay, Ireneo Conol",Dodo,Nacionalista Party,7068
Zamboanga Sibugay,Alicia,Councilor,"Buhayan, Dante Dela Cruz",Nonoy,Nacionalista Party,7093
Zamboanga Sibugay,Alicia,Councilor,"Babaran, Walfredo Ben Ferrer",Ben,Nacionalista Party,7279
Zamboanga Sibugay,Alicia,Councilor,"Ahiron, Napiza Kiram",Kong,Nacionalista Party,7499
Zamboanga Sibugay,Alicia,Councilor,"Maca-Ampao, Jamerah Ibrahim",Jam,Nacionalista Party,7756
Zamboanga Sibugay,Alicia,Councilor,"Zamoras, Lolito, Jr. Bation",Loloy,Nacionalista Party,7829
Zamboanga Sibugay,Buug,Mayor,"Lagas, Jonam Ratilla",Jom,Nacionalista Party,7872
Zamboanga Sibugay,Buug,Vice-Mayor,"Lim, Arnulfo Dondoyano",Arnold,Nacionalista Party,8340
Zamboanga Sibugay,Buug,Councilor,"Piscos, Randie Lu",Randie,Lakas-Kampi,6658
Zamboanga Sibugay,Buug,Councilor,"Casas, Julieta Tulod",Lilit,Lakas-Kampi,6693
Zamboanga Sibugay,Buug,Councilor,"Jumawan, Leo Jose Lagdamen",Leo,Nacionalista Party,6698
Zamboanga Sibugay,Buug,Councilor,"Quintero, Sherwin Rodriguez",Wing,Lakas-Kampi,6722
Zamboanga Sibugay,Buug,Councilor,"Gako, Marvin Jessie Gonzales",Vin,Nacionalista Party,7123
Zamboanga Sibugay,Buug,Councilor,"Curiba, Rocelo Cinches",Tata,Nacionalista Party,7126
Zamboanga Sibugay,Buug,Councilor,"Becada, Alfonzo Barenio",Fons,Nacionalista Party,7185
Zamboanga Sibugay,Buug,Councilor,"Paderanga, Ernita Acosta",Allen,Lakas-Kampi,7271
Zamboanga Sibugay,Diplahan,Mayor,"Palma, Wilter Yap",Toto,Nacionalista Party,9290
Zamboanga Sibugay,Diplahan,Vice-Mayor,"Braganza, Nimitz, Sr. Belaong",Sabaw,Nacionalista Party,7013
Zamboanga Sibugay,Diplahan,Councilor,"Evangelio, Romeo Africa",Oning,Nacionalista Party,5873
Zamboanga Sibugay,Diplahan,Councilor,"Alayon, Alma Duero",Bebing,Independent,6116
Zamboanga Sibugay,Diplahan,Councilor,"Dungog, Helen Villaruel",Hvd,Nacionalista Party,6682
Zamboanga Sibugay,Diplahan,Councilor,"Yap, Richard Palencia",Boyet,Nacionalista Party,6979
Zamboanga Sibugay,Diplahan,Councilor,"Alayon, Winifredo Aguilar",Dodoy,Nacionalista Party,7221
Zamboanga Sibugay,Diplahan,Councilor,"Jore, Jerry Silim",Jer,Nacionalista Party,7368
Zamboanga Sibugay,Diplahan,Councilor,"Doroteo, Ronald Javillo",Toto,Nacionalista Party,7501
Zamboanga Sibugay,Diplahan,Councilor,"Abico, Danilo, Sr. Sangyao",Danny,Nacionalista Party,8053
Zamboanga Sibugay,Imelda,Mayor,"Gonzales, Expedito Boralo",Pedito,Nacionalista Party,6850
Zamboanga Sibugay,Imelda,Vice-Mayor,"Pabayos, Dodelyn Barimbao",Ging-Ging,Lakas-Kampi,5209
Zamboanga Sibugay,Imelda,Councilor,"Ildefonso, Nilo Gamalinda",Tata,Nacionalista Party,3199
Zamboanga Sibugay,Imelda,Councilor,"Basinang, Merycecil Ravalo",Neneng,Lakas-Kampi,3201
Zamboanga Sibugay,Imelda,Councilor,"Dela Cruz, Manuel Tangub",Maning,Lakas-Kampi,3453
Zamboanga Sibugay,Imelda,Councilor,"Bajada, Noe Asuncion",Noe,Nacionalista Party,3573
Zamboanga Sibugay,Imelda,Councilor,"Talaver, Manuel Luis Lintao",Bong,Lakas-Kampi,3634
Zamboanga Sibugay,Imelda,Councilor,"Claros, Ruby Juntilla",Bing,Lakas-Kampi,3838
Zamboanga Sibugay,Imelda,Councilor,"Vergara, Joey Cabrales",Bobong,Nacionalista Party,3966
Zamboanga Sibugay,Imelda,Councilor,"Quintilla, Mecelina Abayari",Mecy,Nacionalista Party,4331
Zamboanga Sibugay,Ipil,Mayor,"Alibutdan, Eldwin Mangubat",Win,Nacionalista Party,16743
Zamboanga Sibugay,Ipil,Vice-Mayor,"Olegario, Anamel Camacho",Inday Amy,Nacionalista Party,18541
Zamboanga Sibugay,Ipil,Councilor,"Bordner, Edward, Jr. Lumayag",Jon Jong,Lakas-Kampi,11958
Zamboanga Sibugay,Ipil,Councilor,"Alibutdan-Diaz, Edna Mangubat",Edz,Nacionalista Party,12279
Zamboanga Sibugay,Ipil,Councilor,"Nuega, Gaudencio III Andan",Nuega,Lakas-Kampi,12390
Zamboanga Sibugay,Ipil,Councilor,"Guinanad, Roger Astacaan",Rubber,Nacionalista Party,12615
Zamboanga Sibugay,Ipil,Councilor,"Torralba, Catherine Morales",Kathy,Lakas-Kampi,13012
Zamboanga Sibugay,Ipil,Councilor,"Salinas, Felipe Caligan",Bentong,Nacionalista Party,13966
Zamboanga Sibugay,Ipil,Councilor,"Largo, Manuelito Peralta",Jong Jong,Nacionalista Party,14480
Zamboanga Sibugay,Ipil,Councilor,"Alcoriza, Alberto Jr. Ardiente",Jong Alcoriza,Nacionalista Party,15662
Zamboanga Sibugay,Kabasalan,Mayor,"Cainglet, George Chiong",Dodong,Nacionalista Party,8373
Zamboanga Sibugay,Kabasalan,Vice-Mayor,"Chu, Freddie Imbang",Nonoy Freddie,Nacionalista Party,8351
Zamboanga Sibugay,Kabasalan,Councilor,"Usop, Abdula Edris",Dul,Lakas-Kampi,5901
Zamboanga Sibugay,Kabasalan,Councilor,"Bragado, David Aguit",David,Nacionalista Party,6417
Zamboanga Sibugay,Kabasalan,Councilor,"Capitania, Robert Dicen",Boy Alex,Nacionalista Party,6819
Zamboanga Sibugay,Kabasalan,Councilor,"Laman, Romeo Taladua",Insoy,Nacionalista Party,7218
Zamboanga Sibugay,Kabasalan,Councilor,"Sanggayan, Rowil Yao",Van,Lakas-Kampi,7361
Zamboanga Sibugay,Kabasalan,Councilor,"Yao Cinco, Reymon Chiong",Mao,Nacionalista Party,7588
Zamboanga Sibugay,Kabasalan,Councilor,"Chu, Danny Imbang",Danny,Nacionalista Party,8068
Zamboanga Sibugay,Kabasalan,Councilor,"Cinco, Jose Jr. Mascarinas",Yoyong,Nacionalista Party,8727
Zamboanga Sibugay,Mabuhay,Mayor,"Calonge, Restituto Omamalin",Bingbong,Nacionalista Party,8617
Zamboanga Sibugay,Mabuhay,Vice-Mayor,"Dammang, Anam Haraji",Anam,Nacionalista Party,8588
Zamboanga Sibugay,Mabuhay,Councilor,"Attara, Madjal Juaini",Madz,Nacionalista Party,6180
Zamboanga Sibugay,Mabuhay,Councilor,"Omamalin, Cresenciano Montecalbo",Cres,Nacionalista Party,6609
Zamboanga Sibugay,Mabuhay,Councilor,"Mallen, Nelson Lomo",Nel,Nacionalista Party,6710
Zamboanga Sibugay,Mabuhay,Councilor,"Cenas, Gregorio, Sr. Baya",Gowing,Nacionalista Party,6906
Zamboanga Sibugay,Mabuhay,Councilor,"Dammang, Alvarez Haraji",Al,Nacionalista Party,7106
Zamboanga Sibugay,Mabuhay,Councilor,"Samonte, Val Sumicad",Val,Nacionalista Party,7489
Zamboanga Sibugay,Mabuhay,Councilor,"Cantina, Rosa Medalla",Rose,Nacionalista Party,7594
Zamboanga Sibugay,Mabuhay,Councilor,"Adlaon, Marvin Balbin",Jongjong,Nacionalista Party,7821
Zamboanga Sibugay,Malangas,Mayor,"Atilano, Alfredo Araneta",Sonny,Nacionalista Party,6774
Zamboanga Sibugay,Malangas,Vice-Mayor,"Tura, Cecille Lim",Cel,Nacionalista Party,5841
Zamboanga Sibugay,Malangas,Councilor,"Del Castillo, Vincent Sanches",Bongoton,Lakas-Kampi,4241
Zamboanga Sibugay,Malangas,Councilor,"Manubag, Wilborn Velasquez",Bobong,Nacionalista Party,4267
Zamboanga Sibugay,Malangas,Councilor,"Monog, Policarpio Macalundang",Paul,Lakas-Kampi,4367
Zamboanga Sibugay,Malangas,Councilor,"Evalaroza, Rogelio Campilan",Ondo,Lakas-Kampi,4668
Zamboanga Sibugay,Malangas,Councilor,"Tingcang, Editha Estrebor",Edith,Lakas-Kampi,5026
Zamboanga Sibugay,Malangas,Councilor,"Espina, Edgar Padron",Tata,Nacionalista Party,5300
Zamboanga Sibugay,Malangas,Councilor,"Caragan, Sarah Esmail",Sarah,Independent,5842
Zamboanga Sibugay,Malangas,Councilor,"Intol, Roberto Puerto",Ondo,Nacionalista Party,6244
Zamboanga Sibugay,Naga,Mayor,"Adana, Gemma Florante",Waray,Nacionalista Party,9105
Zamboanga Sibugay,Naga,Vice-Mayor,"Jambaro, Rafael Savillo",Paeng,Nacionalista Party,8929
Zamboanga Sibugay,Naga,Councilor,"Sandagon, Ronnie Villegas",Ron,Lakas-Kampi,6640
Zamboanga Sibugay,Naga,Councilor,"Atab, Ambri Jaliol",Ambri,Lakas-Kampi,6691
Zamboanga Sibugay,Naga,Councilor,"Fabiosa, Rogelio Estomago",Bobong,Nacionalista Party,6717
