province,city_or_municipality,position,name,nikname,votes_obtained
Tarlac,City of Tarlac,Councilor,"Briones, Diosdado Austria",Jojo,44526
Cebu,Lapu- lapu City Opon,Councilor,"Amman, Quennie Malingin",Quennie Malingin,44619
Fourth District,City of Paranaque,Councilor-2nd District,"Bonsol, Norberto Atienza",Atty. Bert,44667
Lanao del Norte,Iligan City,Councilor,"Dalisay, Moises Jr.  De Guia",Moi,44691
,Olongapo City,Mayor,"Gordon, James Jr. Juico",Bong,44758
Fourth District,City of Muntinlupa,Councilor-1st District,"Labios, Margarita Amythyst Patdu",Amy Patdu,45079
Batangas,Batangas City,Councilor,"Marino , Mario Vittorio Agregado",Marvey,45125
Batangas,Batangas City,Councilor,"Dela Roca, Gerardo Arellano",Gerry,45215
Cebu,Mandaue City,Councilor,"Borbajo, Ma Noeleen Mirasol",Leen,45289
Bukidnon,City of Malaybalay,Mayor,"Flores, Florencio Jr. Tadiar",Doc Boy,45558
Fourth District,City of Muntinlupa,Councilor-1st District,"Echavez, Maria Luisa Babaran",Babran,45612
Third Distrct,City of Valenzuela,Councilor-1st District,"Cuadra, Ritche Dolorito",Rdc,45721
Cebu,Mandaue City,Councilor,"Andaya, Beethoven Ceniza",Toben,45953
Davao del Norte,City of Tagum,Vice-Mayor,"Rellon, Allan Lopez",Allan,45970
Cebu,Lapu- lapu City Opon,Councilor,"Potot, Rodolfo Patalinghug",Babon,45977
Fourth District,City of Paranaque,Councilor-2nd District,"Bustamante, Conchita Serrano",Baby,46197
Davao del Norte,City of Tagum,Councilor,"So, Robert Lao",Tete Buenas,46476
Nueva Ecija,Cabanatuan City,Councilor,"Roque, Joselito Carasig",Bunso,46512
Nueva Ecija,Cabanatuan City,Councilor,"Diaz, Jesus  Mendoza",Jess,46532
Zamboanga del Sur,Pagadian City,Mayor,"Co, Samuel Sy",Sammy,46612
Pampanga,Angeles City,Councilor,"Rivera, Willie Bartolome",Atty. Will,46615
Laguna,Calamba City,Councilor,"Lanzanas, Dennis Rivero",Dennis,46615
Batangas,Batangas City,Councilor,"Aclan, Manuel Sevillano",Maning,46618
Zamboanga del Sur,Zamboanga City,2nd District,"Iturralde, Cesar Sebastian",Sar,46723
Cebu,Danao City,Vice-Mayor,"Durano, Ramon Jr. Duterte",Boy,46736
Cebu,Mandaue City,Councilor,"Albano, Alfonso Sanchez",Dodong Boy,46807
Second District,City of Pasig,Councilor-1st District,"Rupisan, Gregorio Jr. Platon.",Ory,46913
Second District,City of Marikina,Councilor-2nd District,"Favis, Donn Carlo Buenacamino.",Donn,46929
Second District,Quezon City,Councilor- 3Rd District,"Sotto-De Leon, Diorella Maria Gamboa.",Lala,46930
Leyte,Tacloban City,Mayor,"Romualdez, Alfred Sison",Alfred,46943
Third Distrct,Navotas City,Vice-Mayor,"Javier, Patrick Joseph Alfonso",Pj,46956
Nueva Ecija,Cabanatuan City,Vice-Mayor,"Garcia, Marius Adriano",Jolly,46988
Tarlac,City of Tarlac,Councilor,"David, Jude Joseph Sibal",Joji,47032
Lanao del Norte,Iligan City,Councilor,"Maglinao, Orlando Migrino",Lando,47148
Nueva Ecija,Cabanatuan City,Councilor,"Ilagan, Ruben Iii Amurao",Jay,47199
Batangas,Batangas City,Councilor,"Portugal, Eloisa Angela De Loyola",Eloise,47216
Fourth District,City of Muntinlupa,Councilor-1st District,"Camilon, Allan Rey Aman",Bunso,47219
Zamboanga del Sur,Zamboanga City,1st District,"Mariano, Charlie Mandiade",Charlie,47456
Misamis Oriental,Cagayan De Oro City,2Nd District,"Elipe, President Dagondon",Prexy,47458
Lanao del Norte,Iligan City,Councilor,"Ruiz, Chonilo Ochotorena",Nilo,47596
Agusan del Sur,Butuan,Councilor,"Bernabe, Audie Gil",Odi,47637
Tarlac,City of Tarlac,Councilor,"Aguas, Ana Alamo",-,47745
Pampanga,San Fernando City,Mayor,"Rodriguez, Oscar Samson",Oca,47772
Nueva Ecija,Cabanatuan City,Councilor,"Mercado, Johnero Escuadro",Nero,47837
Agusan del Sur,Butuan,Councilor,"Calo, Salvador Villanueva",Benjie,47842
Misamis Oriental,Cagayan De Oro City,2Nd District,"Goking, Alfonso Co",Al,47853
Fourth District,City of Paranaque,Councilor-2nd District,"Benzon, Edwin Rondolo",Daddy Bong,47987
Batangas,Batangas City,Councilor,"Cruz, Renato De Castro",Rene,48052
Agusan del Sur,Butuan,Councilor,"Carampatana, Ramon Pajarillo",Mon,48250
Cebu,Lapu- lapu City Opon,Councilor,"Pahang, Cornelio Abucejo",Nilo,48309
Pampanga,Angeles City,Councilor,"Morales, Maricel Gomez",Marang,48343
Cebu,Mandaue City,Councilor,"Suico, Diosdado Perez",Daddie,48371
Batangas,Batangas City,Councilor,"Ambida, Ricardo Alialy",Ric,48423
Agusan del Sur,Butuan,Councilor,"Fortun, Lawrence Lemuel Hernandez",Law,48464
Fourth District,City of Paranaque,Councilor-2nd District,"Esplana, Giovanni Enriquez",Juvan,48642
Second District,City of Pasig,Councilor-1st District,"Santiago, Alejandro Enriquez.",Andy,48697
Leyte,Tacloban City,Councilor,"Romualdez, Cristina Gonzalez",Kring-Kring,48732
Tarlac,City of Tarlac,Councilor,"Soliman , Ponciano Noel Iii Del Moral",Noel,48744
Lanao del Norte,Iligan City,Councilor,"Abragan, Providencio Sr. Pintoy",Boy,48822
Batangas,Batangas City,Councilor,"Villena, Julian Bobadilla",Julie,48832
Fourth District,City of Muntinlupa,Councilor-1st District,"Ampaya, Allen Fresnedi",Allen,48886
Fourth District,City of Las Pinas,Councilor-1st District,"Riguera, Rex Hans",Rex,49014
Batangas,Batangas City,Councilor,"Dimacuha, Nestor Esteleydez",Boy,49126
Agusan del Sur,Butuan,Councilor,"Amoc, Raul Operiano",I Love U Ul,49149
Lanao del Norte,Iligan City,Vice-Mayor,"Dy, Henry Co",Henry,49257
Zamboanga del Sur,Pagadian City,Vice- Mayor,"Pulmones, Romeo Pranza",Tata,49301
Third Distrct,City of Valenzuela,Councilor-2nd District,"Mayo, Maria Cecilia Villarojo",Cecil Mayo,49425
Fourth District,City of Makati,Councilor-1st District,"Javier, Luis Jr. Soriano",Oloy,49467
Batangas,Batangas City,Councilor,"Atienza, Carmela Hernandez",Ella,49479
Second District,City of Mandaluyong,Vice-Mayor,"Sta. Maria, Renato Bernardo.",Rene,49513
Pampanga,Angeles City,Councilor,"Lacson, Danilo Dizon",Dan,49915
Davao del Norte,City of Tagum,Councilor,"Baura,  Maria Lina Fabular",Mylene,49915
Batangas,Batangas City,Vice-Mayor,"Tolentino, Jose Virgilio Ylagan",Joe T.,50089
Tarlac,City of Tarlac,Councilor,"Lugay, Arsenio Iii Benoza",Baby,50139
Zamboanga del Sur,Zamboanga City,2nd District,"Elago, Juan Climaco Ii Palis",Kim,50297
Pangasinan,Dagupan City,Vice-Mayor,"Fernandez, Belen Tan",Belen,50306
Batangas,Batangas City,Councilor,"Macaraig, Luisa Faytaren",Isay,50721
Fourth District,City of Las Pinas,Councilor-2nd District,"Ramos, Ruben Casas",Ben,51143
Laguna,Calamba City,Councilor,"Silva, Eduardo Rodrigo",Eddie,51719
Agusan del Sur,Butuan,Vice-Mayor,"Sanchez, Dino Claudio Moran",Dino,51725
Fourth District,City of Paranaque,Councilor-2nd District,"Amurao, Florencia Naguiat",Beng,51795
Fourth District,City of Makati,Councilor-1st District,"Magpantay, Arnold Castillo",Idol,51813
Pampanga,San Fernando City,Vice-Mayor,"Santiago, Edwin David",Edsa,51857
Fourth District,City of Paranaque,Councilor-2nd District,"Golez, Jose Enrico Toledo",Rico,52106
Cavite,Bacoor,Mayor,"Revilla, Strike Bautista",Edwin,52106
Cebu,Lapu- lapu City Opon,Councilor,"Gomez, Damian Jr. Tiro",Damgo,52404
Cebu,Lapu- lapu City Opon,Councilor,"Gestopa, Alexander Jr. Mata",Junrey,52498
Third Distrct,City of Valenzuela,Councilor-1st District,"Morelos, Marcelino Gimpaya",Mar/Mm,52554
Fourth District,City of Paranaque,Councilor-2nd District,"Antipuesto, Carlito Digao",Doods Animal,52573
Agusan del Sur,Butuan,Councilor,"Marticion-Salise, Josephine Perez",Jo,52732
Second District,Quezon City,Councilor- 3Rd District,"De Guzman, Dante Manzano.",Dante,52751
Pampanga,Angeles City,Mayor,"Nepomuceno, Francis Lumanlan",Blueboy Nepo,53214
Fourth District,City of Makati,Councilor-1st District,"Gonzales, Erlinda Sunico",Linda,53235
Iloilo,Iloilo City,Councilor,"Acap, Lyndon Varona",Kap,53270
Fourth District,City of Las Pinas,Councilor-1st District,"Pena, Oscar Cavas",Oca,53326
Third Distrct,Caloocan City,Councilor-2nd District,"Aruelo, Alexander Nazareth",Alex,53700
Third Distrct,City of Valenzuela,Councilor-2nd District,"Esteban, Rosalie De  Sotto",Lotlot,53716
Third Distrct,Caloocan City,Councilor-2nd District,"Mercado, Ma Milagros Salamat",Rose,53816
Laguna,Calamba City,Councilor,"Aldabe, Leeanne Pecho",Lian,54094
Third Distrct,Navotas City,Mayor,"Tiangco, Tobias Marcelo",Toby,54329
Nueva Ecija,Cabanatuan City,Mayor,"Vergara, Alvin Pangilinan",Alvin,54441
Third Distrct,Caloocan City,Councilor-2nd District,"Cunanan, Ernesto Ng",Teben,54510
Second District,City of Pasig,Councilor-2nd District,"Benavides, Charmie Quiachon.",Claire,54625
Davao del Sur,Davao City,3Rd District- Councilor,"Mata, Teresita Cayanong",Tessie Mara–on,54892
Agusan del Sur,Butuan,Councilor,"Dano, Erwin Lucero",Bombo Erwin,55030
Cebu,Lapu- lapu City Opon,Councilor,"Chan, Junard  Quirante",Ahong,55111
Third Distrct,City of Valenzuela,Councilor-2nd District,"Galang-Coseteng, Kate Abigael Dela Vega",Kate,55339
Second District,Quezon City,Councilor- 3Rd District,"Lagumbay, Wencerom Benedict Cansino.",Wency,55388
Laguna,Calamba City,Councilor,"Baroro, Luis Vergel Gonzales",Bong,55420
Fourth District,City of Makati,Councilor-1st District,"Padilla, Armando Ples",Armand,55573
Cavite,Bacoor,Vice-Mayor,"Fernando, Rosette Miranda",Rosette,55624
Third Distrct,Caloocan City,Councilor-2nd District,"Asistio, Macario III Enriquez",Maca,55775
Fourth District,City of Las Pinas,Councilor-2nd District,"Bustamante, Luis Imperial",Louie,55978
Zamboanga del Sur,Zamboanga City,2nd District,"Edding, Asbi Namli",Bing,56496
Cebu,Lapu- lapu City Opon,Vice-Mayor,"Amores, Mario Ycong",Mar,56637
Bulacan,Malolos City,Vice-Mayor,"Sacay, Emmanuel Reyes",Noel,56641
Pampanga,Angeles City,Councilor,"Zalamea, Ricardo Mendoza",Dr. Zalamea,56986
Laguna,Calamba City,Councilor,"Hernandez, Ruth Mariano",Ruth Mariano,56986
Fourth District,City of Makati,Councilor-2nd District,"Gatchalian, Angelito Domingo",Angie,57128
Second District,Quezon City,Councilor-1st District,"Belmonte, Ricardo Jr. Trinidad.",Rj,57168
Second District,Quezon City,Councilor- 3Rd District,"Pumaren, Franz Santos.",Coach Franz,57394
Third Distrct,City of Valenzuela,Councilor-2nd District,"Soledad, Shalani San Roman",Lani,57398
Bulacan,Malolos City,Mayor,"Domingo, Danilo Albania",Danny,57599
Cebu,Mandaue City,Vice-Mayor,"Fortuna, Carlo Pontico Cabahug",Carlo,57854
South Cotabato,General Santos City Dadiangas,Councilor,"Lagare, Dominador III Santiago",Doming,58387
Laguna,San Pablo City,Mayor,"Amante, Vicente Belen",Vic,59228
Negros Occidental,Bacolod City,Councilor,"Iledan, Reynold Ilejay",Oki Dok,59551
Agusan del Sur,Butuan,Mayor,"Plaza, Democrito II Diayon",Boy Daku,59557
Davao del Norte,City of Tagum,Mayor,"Uy, Rey Tao",Chiong Oy,59601
Negros Occidental,Bacolod City,Councilor,"Paglumotan, Alex Alnanez",Bombo Alex,59751
Cebu,Mandaue City,Mayor,"Cortes, Jonas Cabungcal",Bong,59808
Fourth District,City of Las Pinas,Councilor-1st District,"Aguilar, Dennis Santos",Dennis,59969
Bulacan,San Jose del Monte City,Mayor,"Roquero, Eduardo Valenzuela",Doctor Ed,59997
Iloilo,Iloilo City,Councilor,"Antiquera, Eldrid Catalan",Drid,60126
Third Distrct,Caloocan City,Councilor-2nd District,"Abel, Luis Chito Sandoval",Chito,60447
Batangas,Lipa City,Mayor,"Gozos, Oscar Lucero",Oca,60702
Fourth District,City of Makati,Councilor-1st District,"Hilario, Virgilio Velasco",Jhong,60974
Davao del Sur,Davao City,3Rd District- Councilor,"Baluran, Conrado Calimbayan",Conde,61158
Cebu,Lapu- lapu City Opon,Councilor,"Ycong, Marcial Abapo",Boy,61204
Davao del Sur,Davao City,3Rd District- Councilor,"Villafuerte, Jose Louie Papas",Louie,61212
Fourth District,City of Makati,Councilor-2nd District,"De Lara, Maria Theresa Nillo",Tetchie Nillo,61742
Nueva Ecija,Cabanatuan City,Councilor,"Calling, Gabriel Leonardo",Gave,61813
Fourth District,City of Makati,Councilor-1st District,"Puno, Tosca Camille Tayag",Tosca,61828
Cebu,Lapu- lapu City Opon,Mayor,"Radaza, Arturo Ompad",Boy,61835
Second District,Quezon City,Councilor- 3Rd District,"Banal, Jorge Jr. B.",Jorge,61871
Davao del Sur,Davao City,3Rd District- Councilor,"Bello, Karlo Santos",Kaloy,62150
Batangas,Lipa City,Vice-Mayor,"Lopez, Lydio Jr. Altamirano",Lydio,62282
Rizal,City of Antipolo,Vice-Mayor,"Leyble, Danilo Olayvar",Nilo,62295
Laguna,Calamba City,Vice-Mayor,"Oruga, Pursino Cabrera",Pursing,62554
South Cotabato,General Santos City Dadiangas,Councilor,"Santos, Margareth Rose Narvaiza",Meg,62657
Second District,Quezon City,Councilor- 4Th District,"Hipol, Bayani Villafranca.",Bayani,62894
Davao del Sur,Davao City,3Rd District- Councilor,"Zozobrado, Rachel Paradela",Baby,63140
Cavite,Dasmarines City,Councilor,"Gonzales, Napoleon Francisco",Toyen,63631
Negros Occidental,Bacolod City,Councilor,"Rojas, Roberto Montilla",Bobby,64261
Laguna,Calamba City,Councilor,"Espiridion, Dyan Del Valle",Dyan,64544
Davao del Sur,Davao City,3Rd District- Councilor,"Advincula, Victorio Sabulana",Vic,64655
Second District,Quezon City,Councilor- 4Th District,"Belmonte, Vicente Eric Jr. De Guzman.",Vincent,65086
Negros Occidental,Bacolod City,Councilor,"Alisbo, Catalino Toledo",Taling,65129
Cavite,Dasmarines City,Councilor,"Mendoza, Hermenigildo Saliva",Hemeng,65254
Fourth District,City of Muntinlupa,Vice-Mayor,"Simundac, Artemio Arevalo",Temy,65411
Fourth District,City of Makati,Councilor-2nd District,"Jacome, Henry Alora",Divine,65427
Negros Occidental,Bacolod City,Councilor,"Flor, Celia Matea Rodriguez",Celia,65441
Cavite,Dasmarines City,Councilor,"Dedase, Cecilio Jr. Ramiso",Jun,65783
South Cotabato,General Santos City Dadiangas,Councilor,"Oco, Orlando Andaya",Orly,65795
Davao del Sur,Davao City,2Nd District  - Councilor,"Reta, Susan Isabel Calimbas",Bel,65998
South Cotabato,General Santos City Dadiangas,Councilor,"Vicente, Dante Samson",Dante,66173
Second District,City of Pasig,Councilor-2nd District,"Del Rosario, Virgilio Infante.",Ver,66317
Fourth District,City of Makati,Councilor-2nd District,"Pangilinan, Salvador Dizon",Buddy,66751
Cavite,Dasmarines City,Councilor,"Barretto, Francisco King",Frankie,66877
Davao del Sur,Davao City,2Nd District  - Councilor,"Monteverde, Tomas IV Joyce",Tomasing,67654
Davao del Sur,Davao City,2Nd District  - Councilor,"Cabling, Arnolfo Ricardo Babao",Nonong,67694
Second District,City of Pasig,Councilor-2nd District,"Asilo, Rodrigo Bulanhagui.",Rodrigo,67920
Second District,Quezon City,Councilor-1st District,"Juico, Joseph Emile Penson.",Sep,67937
Fourth District,City of Makati,Councilor-2nd District,"Tolentino, Elias Jr. Viray",Boy,67979
Fourth District,City of Makati,Councilor-2nd District,"Sese, Vincent Tejada",Vincent,68233
Negros Occidental,Bacolod City,Councilor,"Cordova, Napoleon Aguadana",Happy Birthday,68378
Fourth District,City of Makati,Councilor-1st District,"Lagdameo, Monique Yazmin Maria Quirino",Nik,68606
Negros Occidental,Bacolod City,Councilor,"Espino, Al Victor Agustin",Jumie,68660
Second District,City of Pasig,Councilor-2nd District,"Dela Cruz, Aquilino Santos.",Ely,68667
Cavite,Dasmarines City,Councilor,"Mercado, Gavino Camutin",Gabby,68669
South Cotabato,General Santos City Dadiangas,Councilor,"Gonzales, Jose Mariano Constantino Gonzales",Jong,68783
Iloilo,Iloilo City,Councilor,"Penaredondo, Eduardo Lapastora",Ed,68928
South Cotabato,General Santos City Dadiangas,Councilor,"Natividad, Nepthale Piedad",Nepnep,69182
Cavite,Dasmarines City,Councilor,"Cantimbuhan, Robin Chester Jarata",Robin,69323
Davao del Sur,Davao City,3Rd District- Councilor,"Al-Ag, Wilberto Echavez",Nonoy,69536
Cavite,Dasmarines City,Vice-Mayor,"Encabo, Valeriano Saraza",Vale,70109
Batangas,Batangas City,Mayor,"Dimacuha, Eduardo Berberabe",Eddie,70139
Lanao del Norte,Iligan City,Mayor,"Cruz, Lawrence Lluch",Kiko,70209
Negros Occidental,Bacolod City,Vice-Mayor,"Sayson, Jude Thaddeus Aliguin",Thaddy,70223
Second District,Quezon City,Councilor-1st District,"Ferrer, Victor Jr Villasica.",Jun,70224
Second District,Quezon City,Councilor-1st District,"Delarmente, Dorothy Ancheta.",Doray,70605
Second District,City of Pasig,Councilor-2nd District,"Benito, Roberto Enriquez.",Apia,70665
South Cotabato,General Santos City Dadiangas,Councilor,"Melliza, Ramon Razo",Monching,70673
Davao del Sur,Davao City,2Nd District  - Councilor,"Bangoy, Samuel Bustos",Ding Bangoy,71004
Iloilo,Iloilo City,Councilor,"Zulueta, Perla Sucayan",Inday Perla,71055
Fourth District,City of Muntinlupa,Mayor,"San Pedro, Aldrin Legaspi",Aldrin,71431
Fourth District,Taguig City,Vice-Mayor,"Elias, George Aquino",George,71459
Laguna,Calamba City,Mayor,"Chipeco, Joaquin Jr. Montanano",Jun,72147
Fourth District,City of Makati,Councilor-2nd District,"Aspillaga, Ernesto Arre",Aspi,72291
Second District,City of Pasig,Councilor-2nd District,"Raymundo, Corazon Mejia.",Corie,72339
Cebu,Cebu City,1Stdistrict- Councilor,"Pe, Augustus Jr. Gallarde",Jun,72377
Iloilo,Iloilo City,Councilor,"Tupas, Nielex Causing",Lex,72387
Fourth District,Pasay City,Mayor,"Trinidad, Wenceslao Bayona",Peewee,72446
Davao del Sur,Davao City,2Nd District  - Councilor,"Apostol, Dante Laude",Dante,72524
Fourth District,City of Makati,Councilor-2nd District,"Cruzado, ISr.ael Santos",Boyet,73738
Iloilo,Iloilo City,Councilor,"Estante, Ely Jr. Armada",Bombo Ely,73963
South Cotabato,General Santos City Dadiangas,Councilor,"Avila, Minardo Jr. Ariza",Jun,73975
Second District,Quezon City,Councilor- 4Th District,"Lagman, Edcel Jr. Burce.",Grex,74200
Davao del Sur,Davao City,3Rd District- Councilor,"Dalodo-Ortiz, Myrna Gerolin",Myrna Dalodo,75039
Rizal,City of Antipolo,Mayor,"Sumulong, Victor R.",Vic,75088
South Cotabato,General Santos City Dadiangas,Councilor,"Atendido, Richard Lozano",Ric,75157
South Cotabato,General Santos City Dadiangas,Councilor,"Dinopol, Vivencio Estrella",Bing,75377
Cebu,Cebu City,2Nd District - Councilor,"Osmena, Richard Zayco",Richie,75571
Cavite,Dasmarines City,Councilor,"Lara, Teofilo Banda",Rudy,75605
Zamboanga del Sur,Zamboanga City,Vice- Mayor,"Dalipe, Manuel Jose Mendoza",Mannix,75630
Third Distrct,Malabon City,Vice-Mayor,"Vicencio, Arnold Dizon",Boy,75991
Cebu,Cebu City,2Nd District - Councilor,"Cabarrubias, Roberto Antimaro",Bobi,76108
Misamis Oriental,Cagayan De Oro City,Mayor,"Jaraula, Constantino Galagnara",Tinnex,76344
South Cotabato,General Santos City Dadiangas,Councilor,"Leyson, Eduardo III Dacillo",Boyet,76473
Cebu,Cebu City,1Sth District- Councilor,"Japson, Lea Ouano",Lea,76530
Cavite,Dasmarines City,Councilor,"Mangubat, Raul Rex Del Rosario",Rex,76568
Negros Occidental,Bacolod City,Councilor,"Gamboa, Wilson Jr. Coloso",Jun,77183
Fourth District,Pasay City,Vice-Mayor,"Calixto, Antonino Gallardo",Tony,77280
Davao del Sur,Davao City,2Nd District  - Councilor,"Dayanghirang, Danilo Castillo",Danny,78151
Fourth District,City of Makati,Councilor-1st District,"Binay, Jejomar Erwin Sombillo",Jun Jun,78372
Second District,Quezon City,Councilor- 4Th District,"Malaya, Janet Meneses.",Babes,79018
Negros Occidental,Bacolod City,Councilor,"Ramos, Dindo Cuadra",Kap Dindo,79046
Second District,Quezon City,Councilor- 4Th District,"Suntay, Jesus Cabochan.",Bong,79225
Davao del Sur,Davao City,2Nd District  - Councilor,"Mahipus, Diosdado Angelo Abello",Toto,79419
Third Distrct,Caloocan City,Councilor-1st District,"Te, Ramon Vargas",Tee,80242
Second District,Quezon City,Councilor- 4Th District,"Inton, Antonio Ariel Jr. Enrile.",Ariel,80792
Negros Occidental,Bacolod City,Councilor,"Sigue, Jocelle Escalante",Batapa,81340
Iloilo,Iloilo City,Councilor,"Ganzon, Jeffrey Padoginog",Jeff,81645
South Cotabato,General Santos City Dadiangas,Councilor,"Acharon, Jose Orlando Remolana",Odjok,81699
Iloilo,Iloilo City,Councilor,"Espinosa, Jose III Sanson",Joe Iii,82016
Third Distrct,City of Valenzuela,Vice-Mayor,"Martinez, Eric Morales",Eric,82089
Third Distrct,City of Valenzuela,Mayor,"Gatchalian, Sherwin Ting",Win,82576
Second District,Quezon City,Councilor-1st District,"Herrera-Dy, Bernadette Ramirez.",Bh,82612
Negros Occidental,Bacolod City,Councilor,"Bais, Homer Quilisadio",Bombo Homer,82637
Iloilo,Iloilo City,Councilor,"Parcon, Armand Solas",Bombo Arman,83611
Davao del Sur,Davao City,2Nd District  - Councilor,"Bonguyan, Louie John Jose",John-John,84500
Iloilo,Iloilo City,Councilor,"Pesina, Antonio Jr. Villaruz",Tony,85010
Second District,Quezon City,Councilor-1st District,"Calalay, Francisco Jr. Aldana.",Boy Calalay,85268
Cebu,Cebu City,1St District- Councilor,"Jagmoc, Edwin Robles",Ed,86506
Cebu,Cebu City,2Nd District - Councilor,"Daluz, Jose III Cortes",Joey,87375
Fourth District,City of Las Pinas,Vice-Mayor,"Medina, Henry De Castro",Engineer,88167
Cebu,Cebu City,1St District- Councilor,"Alix, Christopher Isleta",Chris,88404
Iloilo,Iloilo City,Councilor,"Baronda, Julienne Linaogo",Jam-Jam,88874
Fourth District,City of Paranaque,Vice-Mayor,"Tambunting, Gustavo Suarez",Gus,89144
Negros Occidental,Bacolod City,Councilor,"Gasataya, Greg Gelvosa",Bombo Greg,89513
Third Distrct,Caloocan City,Councilor-1st District,"Prado, Dante Pervera",Dante,90591
Davao del Sur,Davao City,1St District - Councilor,"Ibuyan, Edgar Ramos",Kapitan,92020
