province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Lanao del Sur,Lumba-Bayabao Maguing,Councilor,"Mala, Isnaleah Macala",Lally,Independent,3852
Lanao del Sur,Lumba-Bayabao Maguing,Councilor,"Mitmug, Norsaifah Imam",Saifafh,Independent,3782
Lanao del Sur,Lumba-Bayabao Maguing,Councilor,"Alauwiya, Aslania Adap",Lania,Independent,3431
Lanao del Sur,Lumba-Bayabao Maguing,Councilor,"Mauna, Sahara Imam",Sanah,Independent,3376
Lanao del Sur,Lumba-Bayabao Maguing,Councilor,"Benaning, Johnwyne Malambut",Mamao,Independent,3125
Lanao del Sur,Lumba-Bayabao Maguing,Councilor,"Dagalangit, Rakil Jr. Lamping",Jimbo,Independent,3105
Lanao del Sur,Lumba-Bayabao Maguing,Councilor,"Bansao, Abdul Azis Benaning",Azis,Independent,3089
Lanao del Sur,Lumbaca-Unayan,Mayor,"Guro, Saripoden Ariman",Bombola,Partido Demokratiko Pilipino,890
Lanao del Sur,Lumbaca-Unayan,Vice-Mayor,"Aloyodan, Jamalia Dimatunday",Jam,Independent,752
Lanao del Sur,Lumbaca-Unayan,Councilor,"Ariman, Amanoden Sapal",Imam,Independent,911
Lanao del Sur,Lumbaca-Unayan,Councilor,"Abdulrahman, Camal Cali",Magaloyan,Independent,858
Lanao del Sur,Lumbaca-Unayan,Councilor,"Abdullah, Palao Omar",Jupiter,Independent,720
Lanao del Sur,Lumbaca-Unayan,Councilor,"Cali, Aminoding Solaiman",Mino,Independent,683
Lanao del Sur,Lumbaca-Unayan,Councilor,"Usman, Mobarak Limbona",Moba,Independent,599
Lanao del Sur,Lumbaca-Unayan,Councilor,"Abang, Cairie Dimangadap",Cairie,Independent,597
Lanao del Sur,Lumbaca-Unayan,Councilor,"Dimakuta, Ansary Bangcola",Ansie,Partido Demokratiko Pilipino,575
Lanao del Sur,Lumbaca-Unayan,Councilor,"Abdulrahman, Candidato Buat",Candi,Partido Demokratiko Pilipino,571
Lanao del Sur,Lumbatan,Mayor,"Razuman, Mamintal Grande",Mami,Liberal Party,3422
Lanao del Sur,Lumbatan,Vice-Mayor,"Mua, Mohiddin Camid-Lao",Momoy,Independent,2026
Lanao del Sur,Lumbatan,Councilor,"Amintao, Macabaas Mapandi",Mike,Liberal Party,2854
Lanao del Sur,Lumbatan,Councilor,"Abdolmanan, Omair Derico",Macapiya,Liberal Party,2447
Lanao del Sur,Lumbatan,Councilor,"Pasandalan, Macatoon Ubonga",Bodi,Independent,2437
Lanao del Sur,Lumbatan,Councilor,"Mua, Maad Saliwato Limbona",Maddy,Independent,2157
Lanao del Sur,Lumbatan,Councilor,"Lawi, Cardawi Mamacotao",Dawie,Independent,1856
Lanao del Sur,Lumbatan,Councilor,"Mipangcat, Pao Arumpac",Pao,Liberal Party,1823
Lanao del Sur,Lumbatan,Councilor,"Batara, Hamdanie Gagandiran",Hamdanie,Independent,1810
Lanao del Sur,Lumbatan,Councilor,"Gandamato, Muslimen Salong",Kuya,Independent,1802
Lanao del Sur,Lumbayanague,Mayor,"Asum, Jamal Langlang",Bao,Liberal Party,2585
Lanao del Sur,Lumbayanague,Vice-Mayor,"Gunting, Simpan Asum",Papao,Independent,1503
Lanao del Sur,Lumbayanague,Councilor,"Gafor, Nadia Paodac",Nadia,Liberal Party,2366
Lanao del Sur,Lumbayanague,Councilor,"H.Yasser, Sadat Mariga",Sadat,Liberal Party,2088
Lanao del Sur,Lumbayanague,Councilor,"Cali, Calil Dimangadap Paudac",California Jr.,Liberal Party,2044
Lanao del Sur,Lumbayanague,Councilor,"Macalandap, Almanar Langlang",Manar,Independent,1897
Lanao del Sur,Lumbayanague,Councilor,"Talon, Lumna Gunting",Palomar,Independent,1878
Lanao del Sur,Lumbayanague,Councilor,"Asum, H.Solaiman Sayaga",Solai Busran,Independent,1849
Lanao del Sur,Lumbayanague,Councilor,"Batucapala, Bagro Poonadatu",Papao,Independent,1838
Lanao del Sur,Lumbayanague,Councilor,"Hadji Ali, Aminolah Sarip",Nola,Liberal Party,1752
Lanao del Sur,Madalum,Mayor,"Sarangani, Usman Jr. Mindalano",Palao,Liberal Party,5288
Lanao del Sur,Madalum,Vice-Mayor,"Sarip, Mohammad Sarangani",Moka,Liberal Party,4871
Lanao del Sur,Madalum,Councilor,"Pandapatan, Norma Sarangani",Ommah,Liberal Party,3302
Lanao del Sur,Madalum,Councilor,"Tantao, Hamdi Patarandang",Hamdi,Independent,3262
Lanao del Sur,Madalum,Councilor,"Abdullah, Sittie Hayfa Nadra Tantao",Nadra,Liberal Party,3216
Lanao del Sur,Madalum,Councilor,"Hassan, Erma Hadjicosain",Erm,Independent,3172
Lanao del Sur,Madalum,Councilor,"Tantao, Aminoden Ampaso",Amino,Liberal Party,3157
Lanao del Sur,Madalum,Councilor,"Mayon, Lacsaman Lawango",Lacs,Independent,3093
Lanao del Sur,Madalum,Councilor,"Abdulwahab, Moamar Mamatas",Moa,Liberal Party,2934
Lanao del Sur,Madalum,Councilor,"Umpa, Ibtisham Serad",Ib-Ib,Liberal Party,2842
Lanao del Sur,Madamba,Mayor,"Mindalano, Jalilah Macalbe",Lilah,Liberal Party,4090
Lanao del Sur,Madamba,Vice-Mayor,"Mindalano, Dagoroan Amol",Anggo,Liberal Party,3903
Lanao del Sur,Madamba,Councilor,"Mambuay, Mohammad Akil Alodino",Romnick,Liberal Party,3156
Lanao del Sur,Madamba,Councilor,"Amer, Amerodin Mindalano",Mero,Liberal Party,2610
Lanao del Sur,Madamba,Councilor,"Calombang, Isnia Ampaso",Alphania,Liberal Party,2555
Lanao del Sur,Madamba,Councilor,"Macmod, Mamondiong Ampaso",Mondi,Independent,2282
Lanao del Sur,Madamba,Councilor,"Ali, Salman Mindalano",Dampy,Independent,2254
Lanao del Sur,Madamba,Councilor,"Naga, Alisucri Samporna",Sucri,Liberal Party,2235
Lanao del Sur,Madamba,Councilor,"Edris, Salic Barua",Sal,Independent,2192
Lanao del Sur,Madamba,Councilor,"Mindalano, Johaira Amerol",Era,Independent,2183
Lanao del Sur,Maguing,Councilor,"Comaradang, Jabber Malawi",Dia,Independent,3403
Lanao del Sur,Marantao,Mayor,"Abinal, Racma Bandrang Kudarat",Ulie,Liberal Party,4987
Lanao del Sur,Marantao,Vice-Mayor,"Palao, Azis Sumbag",Pert,Independent,4161
Lanao del Sur,Marantao,Councilor,"Cornell, Masiding Jr. Dimalotang",Iking,Independent,3584
Lanao del Sur,Marantao,Councilor,"Magadapa, Alexander Paoto",Alex,Liberal Party,3102
Lanao del Sur,Marantao,Councilor,"Limbona, Abdulrashid Gabriel",Lindy,Partido Demokratiko Pilipino,3073
Lanao del Sur,Marantao,Councilor,"Masbud, Mesir Alamada Morad",H.Rasin,Liberal Party,3058
Lanao del Sur,Marantao,Councilor,"Guro, Paisal Lawi",Pg,Independent,2915
Lanao del Sur,Marantao,Councilor,"Macarambon, Maslama Rigayo",Sla,Independent,2900
Lanao del Sur,Marantao,Councilor,"Hadjiazis, Rombra-An Langi",Rombr,Independent,2773
Lanao del Sur,Marantao,Councilor,"Dimapinto, Saidamen Macairing",Balang,Nationalist People's Coalition,2709
Lanao del Sur,Marawi City,City Mayor,"Salic, Fahad Panarigan Umpar",Pre,Partido Demokratiko Pilipino,16173
Lanao del Sur,Marawi City,City Vice-Mayor,"Salic, Arafat Makil",Arafat,Independent,11241
Lanao del Sur,Marawi City,Councilor,"Macatanong, Lumna Jr. Ampuan",Totsie,Independent,12158
Lanao del Sur,Marawi City,Councilor,"Marabur, Khana Anuar Jr. Sumndad",Ano,Partido Demokratiko Pilipino,11969
Lanao del Sur,Marawi City,Councilor,"Dimal, Amienquailed Macabando",Amien,Partido Demokratiko Pilipino,11740
Lanao del Sur,Marawi City,Councilor,"Lucman, Alzeimerh Dianalan",Junjun,Independent,11724
Lanao del Sur,Marawi City,Councilor,"Lala, Sihawi Abato",Trueman,Independent,11182
Lanao del Sur,Marawi City,Councilor,"Salic, Khalil Mamantar",Lil,Independent,10784
Lanao del Sur,Marawi City,Councilor,"Langco, Farouk Radiamoda",Froxy,Partido Demokratiko Pilipino,10747
Lanao del Sur,Marawi City,Councilor,"Dalidig, Borgiva Pangarungan",Borgee,Independent,10487
Lanao del Sur,Marawi City,Councilor,"Amboloto, Ali Abdulhalim",Ali,Independent,908
Lanao del Sur,Marawi City,Councilor,"Alonto, Abdani Tagoranao",Dan,Independent,0
Lanao del Sur,Marogong,Mayor,"Maruhom, Haroun Tampugao-Abdulmadid",Actor,Liberal Party,3888
Lanao del Sur,Marogong,Vice-Mayor,"Didatoon, Alioden Santican",Alio,Independent,3549
Lanao del Sur,Marogong,Councilor,"Tanggor, Mohaymen Hamdag",Mox,Independent,3101
Lanao del Sur,Marogong,Councilor,"Sarip, Amer Bolawan",Cosain,Independent,2203
Lanao del Sur,Marogong,Councilor,"Said, Noraima Dimangadap",Noray,Independent,2161
Lanao del Sur,Marogong,Councilor,"Abdulmadid, Abdulgafor Maruhom",Gafor,Independent,2003
Lanao del Sur,Marogong,Councilor,"Sultan, Norhaya Abbas",Okay,Independent,1948
Lanao del Sur,Marogong,Councilor,"Maruhom, Anowar Raugan",Ano,Independent,1682
Lanao del Sur,Marogong,Councilor,"Abdullah Satar, Abdulwahab Macabayao",Wahab,Independent,1659
Lanao del Sur,Marogong,Councilor,"Romapunut, Bannie Macaayong",Ben,Independent,1622
Lanao del Sur,Masiu,Mayor,"Pangandaman, Nasser Jr. Pacasum",Jr,Independent,3833
Lanao del Sur,Masiu,Vice-Mayor,"Pangandaman, Amelbansa Mimbantas",Bantak,Independent,3663
Lanao del Sur,Masiu,Councilor,"Adigao, Ibrahim Mala",Mona-Alim,Independent,3299
Lanao del Sur,Masiu,Councilor,"Gubar, Aminoden Pamlian",Amino,Independent,3195
Lanao del Sur,Masiu,Councilor,"Pangandaman, Nihayra Macasindil",Ayra,Independent,3022
Lanao del Sur,Masiu,Councilor,"Maca-Alin, Farouk Macasundig",Froxy,Independent,2892
Lanao del Sur,Masiu,Councilor,"Guiling, Monaser Sobaida",Asi,Independent,2793
Lanao del Sur,Masiu,Councilor,"Pangandaman, Mujahid Rigaro",Muja,Independent,2637
Lanao del Sur,Masiu,Councilor,"Pautin, Daud Macaalin",Daud,Independent,2613
Lanao del Sur,Masiu,Councilor,"Mimbantas, Abduljabbar Magongcar",Jb,Partido Demokratiko Pilipino,2550
Lanao del Sur,Pagayawan Tatarikan,Mayor,"Aloyodan-Diamael, Hanifah Usman",Kadihanifa,Liberal Party,4661
Lanao del Sur,Pagayawan Tatarikan,Vice-Mayor,"Diamael, Mohammadkhalid Polao",Palao Kadi,Liberal Party,4648
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Polao-Sanguila, Khalida Dimalutang",Khalida,Independent,3894
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Pangcoga, Khadapi Malawi",Axel,Independent,2363
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Abdul, Sood Dimapinto",Sood,Independent,2022
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Abbas, Hadji Yamin Ampuan",Cairo,Independent,1932
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Macaalin, Anwar Sarip Demapingun",Ano,Independent,1863
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Abbas, Ampatua Usop Dimaporo",Asadoh,Independent,1738
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Abdullatif, Alden Maruhomsalic",Mamao,Independent,1715
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Pangcoga, Usodan Diamaden",Uso,Independent,1504
Lanao del Sur,Piagapo,Mayor,"Sumandar, Ali Lawi",Ahl,Liberal Party,5503
Lanao del Sur,Piagapo,Vice-Mayor,"Bato, Asnawi Limgas",Onay,Nationalist People's Coalition,4065
Lanao del Sur,Piagapo,Councilor,"Somolong, Cairoding Mamalondog",Oding,Independent,4826
Lanao del Sur,Piagapo,Councilor,"Hadji Basher, Yunos Dimacaling",Yunos,Independent,4718
Lanao del Sur,Piagapo,Councilor,"Abbas, Waida Tumboco",Wowie,Independent,4383
Lanao del Sur,Piagapo,Councilor,"Amairomag, Salahodin Abdullah",Padingan,Independent,4357
Lanao del Sur,Piagapo,Councilor,"Compa, Edris Pangcatan",Eddie,Nationalist People's Coalition,4259
Lanao del Sur,Piagapo,Councilor,"Hadjizaman, Asnawi Mangompia",Gampong,Independent,3974
Lanao del Sur,Piagapo,Councilor,"Acoon, Mano Limbobong",Mano,Nationalist People's Coalition,3934
Lanao del Sur,Piagapo,Councilor,"Mostafa, Cairoden Hassan",Cair,Independent,3810
Lanao del Sur,Picong Sultan Gumander,Mayor,"Balindong, Alinader Mariam",Dagar,Liberal Party,6434
Lanao del Sur,Picong Sultan Gumander,Vice-Mayor,"Balindong, Mesron Dimaporo",Mesron,Liberal Party,6157
Lanao del Sur,Picong Sultan Gumander,Councilor,"Abdulrahman, Kala Balindong",-,Liberal Party,5381
Lanao del Sur,Picong Sultan Gumander,Councilor,"Balindong, Mansawi Bayabao",Man,Liberal Party,4948
Lanao del Sur,Picong Sultan Gumander,Councilor,"Macadato, Yasser Marohom",Lacogan(Young Master),Liberal Party,4843
Lanao del Sur,Picong Sultan Gumander,Councilor,"Abedin, Ibrahim Balindong",Bin Sayaf,Liberal Party,4777
Lanao del Sur,Picong Sultan Gumander,Councilor,"Balindong, Somirado Gagandiran",Diamla,Liberal Party,4682
Lanao del Sur,Picong Sultan Gumander,Councilor,"Abdulcaris, Abdulcadir Dipatuan",Kadir,Liberal Party,4431
Lanao del Sur,Picong Sultan Gumander,Councilor,"Damiano, Moamar Cariga",Mar,Liberal Party,4371
Lanao del Sur,Picong Sultan Gumander,Councilor,"Pisondang, Pukunum H. Rushaid",Ibn Idol,Liberal Party,3203
Lanao del Sur,Poona Bayabao Gata,Mayor,"Pandi, Lampa Indar",Doc Pandi,Liberal Party,4153
Lanao del Sur,Poona Bayabao Gata,Vice-Mayor,"Rakim Pacala, Rohaidah Baguan",Rohaidah,Liberal Party,3621
Lanao del Sur,Poona Bayabao Gata,Councilor,"Disomangcop, Amer Lucman",Amer,Liberal Party,3514
Lanao del Sur,Poona Bayabao Gata,Councilor,"Pao, Jabbar Bascara",Jabber,Liberal Party,3383
Lanao del Sur,Poona Bayabao Gata,Councilor,"Lucman, Abdul Mughney Pundoma",Mogs,OP,3164
Lanao del Sur,Poona Bayabao Gata,Councilor,"Macabalang, Amanollah Tanggo",Macmac,OP,2943
Lanao del Sur,Poona Bayabao Gata,Councilor,"Benaning, Sittie Faisah Ditucalan",Fhaesa,Liberal Party,2767
Lanao del Sur,Poona Bayabao Gata,Councilor,"Serad, Mamintal Maradia",Mike,Liberal Party,2724
Lanao del Sur,Poona Bayabao Gata,Councilor,"Pandi, Sitty Jalfah Hadji Salic",Pokundar,Liberal Party,2583
Lanao del Sur,Poona Bayabao Gata,Councilor,"Bascara, Mohammad Salem",Coca,Liberal Party,2528
Lanao del Sur,Pualas,Mayor,"Tanog, Shariefullah Adiong",Paul,Liberal Party,2725
Lanao del Sur,Pualas,Vice-Mayor,"Tanog, Tony Saripada",Trillianes,Independent,2102
Lanao del Sur,Pualas,Councilor,"Saripada, Rusdy Daub",Rusdy,Independent,2543
Lanao del Sur,Pualas,Councilor,"Tanog, Sharieffali Adiong",Fally,Independent,2307
Lanao del Sur,Pualas,Councilor,"Ali, Romel Lumagaday",Meme,Independent,2295
Lanao del Sur,Pualas,Councilor,"Maruhom, Makie Alando",Makie,Independent,2237
Lanao del Sur,Pualas,Councilor,"Tanog, Jabber Saripada",Abel,Independent,2154
Lanao del Sur,Pualas,Councilor,"Tomalondog, Saadon Lipompongan",Addon,Independent,2067
Lanao del Sur,Pualas,Councilor,"Lanto, Abdulhakim Tanog",Mamaw,Independent,1930
Lanao del Sur,Pualas,Councilor,"Tanog, Hafidah Tanog",Happy,Independent,1866
Lanao del Sur,Saguiaran,Mayor,"Muti, Macmod Riga",Mati,Liberal Party,6756
Lanao del Sur,Saguiaran,Vice-Mayor,"Balang, Nissar Rataban",Allan,Independent,4627
Lanao del Sur,Saguiaran,Councilor,"Tanggo, Edjamen Macalandong",Olala,Independent,6037
Lanao del Sur,Saguiaran,Councilor,"Mutin, Saddam Ali",Jay-R,Independent,4986
Lanao del Sur,Saguiaran,Councilor,"Aba, Gona Sampal",Romuros,Independent,4964
Lanao del Sur,Saguiaran,Councilor,"H.Nor, Rohaymah Enongga",Kaima,Independent,4871
Lanao del Sur,Saguiaran,Councilor,"Bayanan, Saad Camama",Saad,Independent,4839
Lanao del Sur,Saguiaran,Councilor,"Satar, Nasser Rataban",Arnice,Independent,4827
Lanao del Sur,Saguiaran,Councilor,"Pangcatan, Lantong Masorong",Bebot,Independent,4817
Lanao del Sur,Saguiaran,Councilor,"Mauna, Mohammad Abba",Moca,Independent,4717
Lanao del Sur,Sultan Dumalondong,Mayor,"Kurangking, Lumna Abdulbical",Lomie,Liberal Party,1262
Lanao del Sur,Sultan Dumalondong,Vice-Mayor,"Abdulcate, Cocoy Gagao",Coco,Liberal Party,866
Lanao del Sur,Sultan Dumalondong,Councilor,"Kurangking, Hadjasaliha Lumpa",Ina-Saliha,Liberal Party,863
Lanao del Sur,Sultan Dumalondong,Councilor,"Palawan, Gagao Solaiman",Kakaitingkap,Independent,722
Lanao del Sur,Sultan Dumalondong,Councilor,"Barauntong, Abdulsamad Rambang",Calimudan,Liberal Party,702
Lanao del Sur,Sultan Dumalondong,Councilor,"Lumpa, Musa Basagan",Serius,Independent,661
Lanao del Sur,Sultan Dumalondong,Councilor,"Ramal, Langco Abdulmadid",Panandigan,Independent,641
Lanao del Sur,Sultan Dumalondong,Councilor,"Macaindig, Isa Cate",Isa,Liberal Party,611
Lanao del Sur,Sultan Dumalondong,Councilor,"Pascan, Wahidah Bacaraman",Whia,Liberal Party,586
Lanao del Sur,Sultan Dumalondong,Councilor,"Umpara, Sebedin Langi",Sebed,Partido Demokratiko Pilipino,567
Lanao del Sur,Tagoloan,Mayor,"Capal, Misangcad Magondacan",Hamza,Independent,3315
Lanao del Sur,Tagoloan,Vice-Mayor,"Sacar, Abdal Abbas",Abner,Independent,3037
Lanao del Sur,Tagoloan,Councilor,"Capal, Comini Malna",Opaw,Independent,2905
Lanao del Sur,Tagoloan,Councilor,"Capal, Johanisah Ala",Incee,Independent,2685
Lanao del Sur,Tagoloan,Councilor,"Sarip, Norain Capal",Nor,Liberal Party,2551
Lanao del Sur,Tagoloan,Councilor,"Batabor, Montaser Dalaig",Tata,Liberal Party,2546
Lanao del Sur,Tagoloan,Councilor,"Gandawali, Norodin Capal",Noroy,Independent,2432
Lanao del Sur,Tagoloan,Councilor,"Capal, Mairah Dagalangit",Maymay,Liberal Party,2312
Lanao del Sur,Tagoloan,Councilor,"Hadji Malic, Fahad Capal",Fahad,Independent,1967
Lanao del Sur,Tagoloan,Councilor,"Aqbbas, Oerak Gabas",Orak,Independent,1898
Lanao del Sur,Tamparan,Mayor,"Disomimba, Topaan Ditual",Tony,Liberal Party,5608
Lanao del Sur,Tamparan,Vice-Mayor,"Tomawis, Alinor Disomimba",Kapitan,Independent,4992
Lanao del Sur,Tamparan,Councilor,"Disamburun, Alimozaman Tominaman",Alimo,Liberal Party,3805
Lanao del Sur,Tamparan,Councilor,"Dirampatun, Aliah Esmail",Aliah,Independent,3589
Lanao del Sur,Tamparan,Councilor,"Liawao, Rohani Darimbang",Empe,Liberal Party,3504
Lanao del Sur,Tamparan,Councilor,"Disomimba, Abdul-Rashid Lucman",Coco-Jan,Independent,3386
Lanao del Sur,Tamparan,Councilor,"Lalanto, Sahara Ali",Sittie,Independent,3316
Lanao del Sur,Tamparan,Councilor,"Mao, Abulkhair Mandong",Cocoy,Independent,3229
Lanao del Sur,Tamparan,Councilor,"Balangi, Salic Manalao",Hadji Salic,Liberal Party,3167
Lanao del Sur,Tamparan,Councilor,"Sarip, Maomin Saripada",Prettyboymetho,Liberal Party,2868
Lanao del Sur,Taraka,Mayor,"Sumagayan, Nashiba Gandamra",Areefah,Liberal Party,3917
Lanao del Sur,Taraka,Vice-Mayor,"Mangata, Alicozaman Colangcag",Ashraf,Liberal Party,3574
Lanao del Sur,Taraka,Councilor,"Sumpingan, Alinor Macadadaya",Al,Independent,3905
Lanao del Sur,Taraka,Councilor,"Sarigidan, Mangawan Usodan",Dino,Independent,3261
Lanao del Sur,Taraka,Councilor,"Mangata, Abdul Halim Gunting",Abc,Independent,3210
Lanao del Sur,Taraka,Councilor,"Comadug, Monadato Mapandi",Mon,Independent,3093
Lanao del Sur,Taraka,Councilor,"H. Sammer, Nurhussien Macalna, Sarip, Mundas,Badio",Hussien,Independent,3062
Lanao del Sur,Taraka,Councilor,"Sumagayan, Acmad Pangandaman",Wating,Independent,2995
Lanao del Sur,Taraka,Councilor,"Guro, Jabbar Cadar",Jun,Independent,2704
Lanao del Sur,Taraka,Councilor,"Yasser, Mohammad Omar",Apon,Independent,2513
Lanao del Sur,Tubaran,Mayor,"Papandayan, Mauyag Jr. Balt",Jun,Liberal Party,3432
Lanao del Sur,Tubaran,Vice-Mayor,"Alim, Nasser Buro",Nash,Liberal Party,2314
Lanao del Sur,Tubaran,Councilor,"H.Abas, Alicasan Mohammad",Custom,Independent,2419
Lanao del Sur,Tubaran,Councilor,"Ayonga, Ingga Kawi Macaoyag Abdallah",Innga,Liberal Party,2060
Lanao del Sur,Tubaran,Councilor,"Adapun, Diamon Dimasangka",Daya,Independent,1996
Lanao del Sur,Tubaran,Councilor,"Binlopay, Hasanoden Bolawan",Ano,Independent,1967
Lanao del Sur,Tubaran,Councilor,"Papandayan, Hamza Sarip",Hamza/Polis,Independent,1955
Lanao del Sur,Tubaran,Councilor,"Acsara, Tongko Modiaba",Tonny,Independent,1951
Lanao del Sur,Tubaran,Councilor,"Abdulsalam, Hadji Jamal Macasag",Poonadatu,Liberal Party,1881
Lanao del Sur,Tubaran,Councilor,"Andag, Samer Hadji Nor",Sammy,Independent,1706
Lanao del Sur,Tugaya,Mayor,"Balindong, Alber Norol-Pacalna",Al-Amito,Liberal Party,2110
Lanao del Sur,Tugaya,Vice-Mayor,"Pangcoga, Ayonan Datu-A-Pitiilan Lantong",Ayo,Nationalist People's Coalition,2508
Lanao del Sur,Tugaya,Councilor,"Ampuan, Antara Laidan Malawi Suba",Rantex,Independent,1339
Lanao del Sur,Tugaya,Councilor,"Batua, Basari Gadi",Benji Mariner,Independent,1228
Lanao del Sur,Tugaya,Councilor,"Mala, Saadoden Pacalna","Saad,Matho",Independent,1213
Lanao del Sur,Tugaya,Councilor,"Amito, Anwar Azis",Atoy,Liberal Party,1194
Lanao del Sur,Tugaya,Councilor,"Basaruden, Aleem Nor Thopa-An",Abu Aymah,Liberal Party,1184
Lanao del Sur,Tugaya,Councilor,"Barangai, Moamar Mindalano Macasilang",Moa,Independent,1163
Lanao del Sur,Tugaya,Councilor,"Adapun, Nasrodin Abdulmanan",Nasro,Liberal Party,1162
Lanao del Sur,Tugaya,Councilor,"Adapun, Alioden Gamor",Alton,Independent,1158
Lanao del Sur,Wao,Mayor,"Balicao, Elvino Jr. Baldeviso",Nono,Liberal Party,19321
Lanao del Sur,Wao,Vice-Mayor,"Catalan, Mary Ruth Carumba",Nene,Liberal Party,18531
Lanao del Sur,Wao,Councilor,"Doletin, Dante Depol",Dokie,Liberal Party,12863
Lanao del Sur,Wao,Councilor,"Ali, Nenita Asniah Talipon",Netz,Liberal Party,12823
Lanao del Sur,Wao,Councilor,"Belotendos, Al Bagaporo",Nonoy Al,Liberal Party,11744
Lanao del Sur,Wao,Councilor,"Wagas, Flaviano Dusil",Boy,Independent,11596
Lanao del Sur,Wao,Councilor,"Pablico, Alexis Benedicto",Bobong,Liberal Party,11570
Lanao del Sur,Wao,Councilor,"Caralde, Elsie Carumba",Teting,Liberal Party,10938
Lanao del Sur,Wao,Councilor,"Bermejo, Gideon Ramos",Jojo,Liberal Party,10922
Lanao del Sur,Wao,Councilor,"Macadato, Nasrodin Pendatun",Nash,Liberal Party,9984
Maguindano,Ampatuan,Mayor,"Sangki, Datu Rasul Mabang",Tho,Liberal Party,4683
Maguindano,Ampatuan,Vice-Mayor,"Sangki, Samnon Mamasabang",Sam,Liberal Party,3654
Maguindano,Ampatuan,Councilor,"Sangki, Mote Baliwan",Mots,Liberal Party,3793
Maguindano,Ampatuan,Councilor,"Guilay, Tibong Mama",Bapa Bong,Liberal Party,3291
Maguindano,Ampatuan,Councilor,"Sangki, Tibulon Lindungan",Al,Liberal Party,3061
Maguindano,Ampatuan,Councilor,"Basilan, Johaipa Ampatuan",Jopy,Liberal Party,2853
Maguindano,Ampatuan,Councilor,"Masukat, Datukan Buyogan",Toks,Liberal Party,2218
Maguindano,Ampatuan,Councilor,"Ba, Ferdinand Erwin Gavilan",Bobong,Liberal Party,2166
Maguindano,Ampatuan,Councilor,"Villaflor, Fernando Malacaman",Nanding,Liberal Party,2152
Maguindano,Ampatuan,Councilor,"Salendab, Datu Tugaya Macabangen",Datu Tugs,Liberal Party,2116
Maguindano,Barira,Mayor,"Tomawis, Abdulradzak Dagalangit",Barok,Liberal Party,7390
Maguindano,Barira,Vice-Mayor,"Dagalangit, Amirsalam Pacpac",Sultan,Liberal Party,7168
Maguindano,Barira,Councilor,"Brie, Rasid Alimpang",Rash,Liberal Party,6653
Maguindano,Barira,Councilor,"Daranda, Molina Mamalakat",Moli,Liberal Party,6177
Maguindano,Barira,Councilor,"Hadjiracman, Samonte Malambut",Sam,Liberal Party,6052
Maguindano,Barira,Councilor,"Pacalna, Abedin Lumanggay",Kamagong,Liberal Party,5909
Maguindano,Barira,Councilor,"Moda, Taha Mano",Taha,Liberal Party,5882
Maguindano,Barira,Councilor,"Bondco, Norman Sandalan",Norman,Liberal Party,5741
Maguindano,Barira,Councilor,"Malambut, Ibrahim Polo",Panondi,Liberal Party,5671
Maguindano,Barira,Councilor,"Porowa, Kamim Magumpara",Kamim,Liberal Party,5670
Maguindano,Buluan,Mayor,"Mangudadatu, Lorena Dingcong",Nona,Liberal Party,14133
Maguindano,Buluan,Vice-Mayor,"Mangudadatu, King Jhazzer Tiamson",King,Liberal Party,13958
Maguindano,Buluan,Councilor,"Mangudadatu, Jerry Alamada",Jerry,Liberal Party,12144
Maguindano,Buluan,Councilor,"Kadalim, Rhamla Mangudadatu",Bai Gegeth,Liberal Party,11594
Maguindano,Buluan,Councilor,"Mangudadatu, Badrodin Mamadala",Badrodin,Liberal Party,11487
